,Status,User ID,"Reason (manually added, not 100% clear)",Created at
,OFF,53d9c3ab-4c45-48c3-9086-6822efff829e,3_Repaid,05/02/2021
,OFF,010a7138-6ada-411c-a3ca-38dc9e6e7f94,3_Repaid,05/02/2021
,OFF,2dec6a52-f743-4f31-baf8-1ed70e2936f3,3_Repaid,05/02/2021
,OFF,44752c83-f239-4052-bf77-fff19bea33f9,1_Cancelled,05/02/2021
,OFF,23b5173b-1e4c-4363-bef0-dd261b340201,1_Cancelled,11/02/2021
,OFF,13a6b21a-5921-446a-994d-a85c33979eaf,1_Cancelled,11/02/2021
,OFF,0f6986c9-3ad5-47bf-93fd-7b464c44f356,1_Cancelled,11/02/2021
,OFF,44dbfc2d-9fa4-413a-b483-e20417ce91ff,1_Cancelled,11/02/2021
,OFF,be12b101-5eec-4779-8f3d-66de268a2d75,3_Repaid,12/02/2021
,OFF,3440d78e-3039-467a-8e82-ead1c7b58a26,1_Cancelled,15/02/2021
,OFF,579ff3fa-297e-4615-a680-ce1c0cba7f93,2_Rejected,15/02/2021
,OFF,633df4e8-19fa-48c1-b82e-ff708f194533,2_Rejected,15/02/2021
,OFF,78978186-bac5-418d-bea2-91520a403cd3,3_Repaid,15/02/2021
,OFF,68d3fb6d-b059-44fc-9cc4-ceb82825a205,1_Cancelled,15/02/2021
,OFF,ec45d81d-da7c-4f4f-b99f-26d445b1fee4,1_Cancelled,15/02/2021
,OFF,866c7272-0759-47a5-879f-9666484eec12,1_Cancelled,16/02/2021
,OFF,72194843-c446-481e-b988-a1d4cd35800d,1_Cancelled,16/02/2021
,OFF,14d41003-7cdd-4b81-9f2f-f16e3eeb2237,1_Cancelled,17/02/2021
,OFF,394911f9-582d-4838-8b9d-bb624a8ede5b,1_Cancelled,17/02/2021
,OFF,42313034-9a78-4153-a8d4-9827a540724a,1_Cancelled,18/02/2021
,OFF,e664528e-e0bf-4c7d-8f33-54b155031142,1_Cancelled,19/02/2021
,OFF,b3918d29-04dc-4492-9503-1e011295f368,3_Repaid,19/02/2021
,OFF,3ef27e13-4b75-4f5f-b50c-8427cfd1659f,1_Cancelled,22/02/2021
,OFF,40f78952-2143-438a-8b01-7848057c0eeb,3_Repaid,22/02/2021
,OFF,3b9a058c-8fa4-46b4-a7f6-c889d8f9d258,1_Cancelled,22/02/2021
,OFF,57655c94-48a5-4682-ada6-eb8e9b17833d,7_In Arrears,22/02/2021
,OFF,4c7d0bcd-0232-40b3-bb79-51d8e456ff5d,1_Cancelled,24/02/2021
,OFF,ab4a3f11-e9a2-449c-90b0-39a56ae7ce45,1_Cancelled,24/02/2021
,OFF,ad240a7e-9858-4a28-8e4c-74e1d99e2ac9,7_In Arrears,24/02/2021
,OFF,e3d4f03b-f4b0-4995-8164-01e319146d2a,1_Cancelled,25/02/2021
,OFF,d1ca16a5-e64c-435d-92ba-7a0c6eaed4ca,1_Cancelled,01/03/2021
,OFF,a39c4260-c47b-4e97-b423-266c5a61750c,2_Rejected,01/03/2021
,OFF,fd69a68d-effc-4a09-8434-104f10a5aff0,7_In Arrears,01/03/2021
,OFF,35668393-d08c-43a2-8e39-e244873ed2b7,1_Cancelled,02/03/2021
,OFF,65ac86c1-8392-49c0-9186-108de93fb90f,1_Cancelled,02/03/2021
,OFF,4acbeaa2-d7d8-4e4a-85e1-0d0f3753a0e3,3_Repaid,02/03/2021
,ON,8f7afe0f-8832-41a0-a452-c04c6175fe0c,7_In Arrears,02/03/2021
,OFF,936c8078-5376-46f4-a5f9-7607a2d928c2,1_cancelled,03/03/2021
,OFF,b2682696-c8bd-4089-9af1-2c910d7e4aa3,1_Cancelled,04/03/2021
,OFF,9c1df43d-3860-4b5d-965a-48aba3b75dba,1_Cancelled,04/03/2021
,OFF,f842819a-79b5-4588-b333-e13a83e6c179,2_Rejected,04/03/2021
,OFF,ee3a250c-3c20-449f-bff4-bb9e27a65b6c,7_In Arrears,04/03/2021
,OFF,b863c178-e07e-4343-9408-816a1b44f8ad,1_Cancelled,05/03/2021
,OFF,595e2eb3-9d2b-450c-b9d0-7d7f62b1dc3f,3_Repaid,05/03/2021
,OFF,56ceab0c-3579-4cae-a4b7-6ae36dcb02be,1_Cancelled,09/03/2021
,OFF,b541f5e4-5b99-4678-abb2-50ab8aca69ee,1_Cancelled,09/03/2021
,OFF,e21e78d2-85c1-4e06-9fc2-b03f06f7e6e1,3_Repaid,09/03/2021
,OFF,c222adf5-c969-4331-be66-d0addc5ae557,3_Repaid,09/03/2021
,OFF,165ae1e4-33a1-4ec5-ae86-2cb5abe40353,1_Cancelled,09/03/2021
,OFF,3f8d5a06-ca75-490b-9d19-06a87602a772,7_In Arrears,09/03/2021
,OFF,92589b4b-b0fb-47e1-bafb-d80579601d0e,7_In Arrears,09/03/2021
,OFF,c49e33f4-6ead-4e40-9654-4af1bbbdfb3e,1_Cancelled,10/03/2021
,OFF,1728ba41-c10e-4acf-a39c-3796fc544eee,2_Rejected,10/03/2021
,OFF,3841644c-6de9-4c54-b9f9-f365d4cc830b,1_Cancelled,11/03/2021
,OFF,b3fdab51-8690-43f4-bf85-109252915547,2_Rejected,11/03/2021
,OFF,99aed737-4890-4600-a519-176944930381,3_Repaid,11/03/2021
,OFF,5f70f4db-639b-4eea-8aea-a7db7b16b535,1_cancelled,11/03/2021
,OFF,2c2fc009-87a7-4077-a43b-2f5b3c180b43,1_Cancelled,11/03/2021
,OFF,779f0faa-73d4-41d6-be9a-804ec57d17cf,1_Cancelled,12/03/2021
,OFF,29fca23e-6a69-4515-9951-b13e173a8896,1_Cancelled,15/03/2021
,OFF,4d4cf423-c2f9-44f9-a4ef-0bb81fe4a5ae,3_Repaid,15/03/2021
,OFF,e90a939a-2833-4657-b962-51581ea8eef7,3_Repaid,15/03/2021
,OFF,2aa9746d-2b93-4357-96cf-0b00e6ca982a,7_In Arrears,15/03/2021
,OFF,59f11c04-bdbe-4d9e-a521-d3d202c3ae11,3_Repaid,16/03/2021
,OFF,ef47fabe-0bc7-49ad-93d2-1e66f005506f,1_Cancelled,16/03/2021
,OFF,41b73da9-f451-4dc3-8fc4-a86f80c9fd33,1_Cancelled,17/03/2021
,OFF,6cf5575f-0bc8-46f5-b6cb-5ae6175135d5,1_Cancelled,17/03/2021
,OFF,298aced0-b2e9-43ee-b0f7-201349c2cbff,2_Rejected,18/03/2021
,OFF,e46c34ab-95dc-4794-ba6b-6c65794691cc,3_Repaid,18/03/2021
,OFF,1bfeb1dc-15f2-476a-8a96-485cfc16e147,1_Cancelled,19/03/2021
,OFF,176391c6-4499-414f-a647-cb949f4e5ddf,1_Cancelled,22/03/2021
,OFF,fb5f8f92-5b04-4d75-836e-fcbe71314df9,1_Cancelled,22/03/2021
,OFF,935de6e6-fa3b-41f8-907e-819406316483,2_Rejected,22/03/2021
,OFF,0da1ae79-095c-42c5-8811-ede28f66daa2,1_Cancelled,22/03/2021
,OFF,3dd48727-38cb-4a59-b855-fe62d4c32f78,1_Cancelled,23/03/2021
,OFF,40f8ca90-90a3-41e4-8f27-b38a328bbd68,1_Cancelled,23/03/2021
,OFF,7ad58786-04ba-4e98-928f-c300f584d824,1_Cancelled,25/03/2021
,OFF,298aced0-b2e9-43ee-b0f7-201349c2cbff,1_Cancelled,26/03/2021
,OFF,2a14b4d7-29bc-4b4e-b6ef-0e0d60e649f8,1_Cancelled,26/03/2021
,OFF,afda0b89-d9c6-4edd-a1e4-e2d0840fa20b,1_Cancelled,26/03/2021
,OFF,4841235b-2852-44f7-8290-2cec943aeeb9,3_Repaid,26/03/2021
,OFF,dddb0256-5923-46d2-996f-e1764ec0f7a3,3_Repaid,26/03/2021
,OFF,11a22ce5-ff1c-45e4-85b2-3cf5d7dd3b54,2_Rejected,29/03/2021
,OFF,c27c1665-bc25-439e-baeb-598686ad665b,2_Rejected,29/03/2021
,OFF,cbbf5bd6-529d-47d9-aba0-18433fa9c704,3_Repaid,29/03/2021
,OFF,fd547000-158a-4263-83bf-a5cba54aed41,1_Cancelled,30/03/2021
,OFF,6430a2d9-dc40-4c28-b229-e08aad944498,3_Repaid,31/03/2021
,OFF,3d9e7f5d-2e2d-47b8-a4c1-13d52199af25,1_Cancelled,01/04/2021
,OFF,c88b63e8-264b-4314-841a-4693d8517b3b,1_Cancelled,01/04/2021
,OFF,0b905232-5cd0-4403-a9c7-615a3a8a9c06,1_Cancelled,06/04/2021
,OFF,f2afae25-0c89-4bb3-b921-de0d0317b930,2_Rejected,06/04/2021
,OFF,d0e4de6a-f112-4b7c-948b-8d4ef8b35110,3_Repaid,06/04/2021
,OFF,46f38133-68a7-4236-b43e-fda85bcaad87,3_Repaid,06/04/2021
,OFF,c6f69c71-5bde-4a90-8e93-c872055c95c2,3_Repaid,06/04/2021
,Off,4ce2c1cd-e107-4d45-8e13-83aacf72a323,3_Repaid,06/04/2021
,OFF,11a22ce5-ff1c-45e4-85b2-3cf5d7dd3b54,1_Cancelled,07/04/2021
,OFF,a763e217-a091-4a96-983a-c8fb497ad8b0,1_Cancelled,07/04/2021
,OFF,fb5f8f92-5b04-4d75-836e-fcbe71314df9,2_Rejected,07/04/2021
,OFF,a25382be-6196-4f58-a795-9afe9baaad9a,3_Repaid,07/04/2021
,OFF,38043319-ef76-49e2-b1de-de339fac7057,1_Cancelled,08/04/2021
,OFF,aeb6b3d3-09b9-4af3-ab66-3b149f31f58e,1_Cancelled,08/04/2021
,OFF,8d420e7d-2a5c-4188-8795-f46e375e0af8,2_Rejected,08/04/2021
,OFF,d54f7a18-651f-4f32-b46c-0d4f5cc1d910,1_cancelled,08/04/2021
,OFF,0f108315-e509-440d-b5f2-3b03a6196a4a,1_Cancelled,09/04/2021
,OFF,31eeda40-2c37-428f-b02c-24c79b5be9fb,1_Cancelled,09/04/2021
,OFF,040cf000-d9e2-400a-9794-cdfcc5f5e428,1_Cancelled,12/04/2021
,OFF,bb7491e3-23c3-421d-ac19-fc793069b301,1_Cancelled,12/04/2021
,OFF,cbeebb82-0151-4b6e-82ad-dc63d5affeb3,3_Repaid,12/04/2021
,OFF,c5651db4-0c61-4302-82ab-894da7eb142e,3_Repaid,13/04/2021
,OFF,e64547bf-3f97-447d-9282-e83a7a5f08ce,7_In Arrears,13/04/2021
,OFF,f7872f35-8bce-4c3a-88ec-ae13558965b5,7_In Arrears,14/04/2021
,OFF,ee7d65c8-3e8c-4112-aa63-3f4e3b934029,1_Cancelled,19/04/2021
,OFF,fb5f8f92-5b04-4d75-836e-fcbe71314df9,1_Cancelled,19/04/2021
,OFF,22aca0e0-835e-4a6a-8771-ffa6caa2f19e,3_Repaid,19/04/2021
,OFF,64e6a04f-e26d-426a-9a32-f10b534c6bb0,1_Cancelled,20/04/2021
,OFF,f8d06d52-ea49-4ece-a82e-35fe1ca8ef1b,2_Rejected,20/04/2021
,OFF,579cee37-90d8-40c1-b4fd-592edb791915,3_Repaid,20/04/2021
,OFF,f2afae25-0c89-4bb3-b921-de0d0317b930,1_Cancelled,21/04/2021
,OFF,bf1780e3-5149-401f-9a59-fd2218b6dcf0,3_Repaid,21/04/2021
,OFF,89aa7c3f-6cf8-4995-82fe-e47555b40a14,1_Cancelled,22/04/2021
,OFF,73b99a20-73e3-4481-8d29-d75ccf321185,2_Rejected,22/04/2021
,OFF,b6a96561-3e62-438d-8d9b-59335ef1f9cd,1_Cancelled,22/04/2021
,OFF,0c888191-a61b-4c7a-9bdb-3e8ed63bcdb9,8_RP Loan,22/04/2021
,OFF,beb3b2ad-3ecf-499b-a638-cde79eefcdbd,1_Cancelled,23/04/2021
,OFF,c24ddfc3-31ac-4b2a-b55f-0e2897021e0b,7_In Arrears,23/04/2021
,OFF,bacb92d1-cc11-4519-9c8d-71babcdfffb6,1_Cancelled,23/04/2021
,OFF,f966024a-127d-49b6-9b96-3133befb9ffd,7_In Arrears,26/04/2021
,OFF,23557f08-951d-4d6c-b3e5-005430f85659,2_Rejected,27/04/2021
,OFF,56fa50b9-966a-48d3-be01-160afbe9400d,1_Cancelled,27/04/2021
,OFF,b48fb90c-75e1-45a0-b086-984e39728cd6,1_Cancelled,28/04/2021
,OFF,7fcf25da-ca08-4b15-abce-adf2781425e2,2_Rejected,28/04/2021
,OFF,969b3601-735a-4994-84cd-8883f29e608b,2_Rejected,28/04/2021
,OFF,30fabebc-e699-4f81-b359-8df10ef7cdd2,3_Repaid,28/04/2021
,OFF,50eb6353-bcd1-47e6-b078-89873aac1162,3_Repaid,28/04/2021
,OFF,1bd78019-302d-42db-86c8-b07b7d1d07d5,1_Cancelled,29/04/2021
,OFF,3bc1b5f7-9c6b-4b84-86e1-d7b72aae27d4,2_Rejected,29/04/2021
,OFF,7554db03-4fe3-4dad-b275-86cdac5e75c2,2_Rejected,29/04/2021
,OFF,42e333a2-ba5d-4a6e-9c2c-1c1791da8058,3_Repaid,29/04/2021
,OFF,e0ced6eb-97df-4d42-8348-72485a7ff1e0,3_Repaid,29/04/2021
,ON,2be3a0c2-4d16-41ce-b383-2f3e591b40fb,7_In Arrears,29/04/2021
,OFF,b7c7abc1-73e5-4222-83b7-7ad739c996d8,1_Cancelled,30/04/2021
,OFF,a39c4260-c47b-4e97-b423-266c5a61750c,3_Repaid,30/04/2021
,OFF,5a1752c7-2f48-483e-940a-293522287139,1_Cancelled,02/05/2021
,OFF,4617c81e-a26e-4ac4-a203-0443ddbe4586,3_Repaid,03/05/2021
,OFF,8942c451-5ff7-41c3-83cf-97e02c194550,1_Cancelled,04/05/2021
,OFF,65e6142c-16b2-4df0-85e9-92e6d66e5e6e,3_Repaid,04/05/2021
,OFF,b315ad98-24d8-42a6-9fd6-15f4d5a6a2f5,3_Repaid,04/05/2021
,OFF,0e36ed4e-809e-4a86-a4c3-4af43d7795ea,1_Cancelled,05/05/2021
,OFF,d4ea95dd-e3f4-460e-809f-b42404ec4b2a,1_Cancelled,05/05/2021
,OFF,841b9ee9-af5c-4369-a089-f833de67c777,2_Rejected,05/05/2021
,OFF,fd635d14-3af7-447b-a78d-821cd6b62902,3_Repaid,05/05/2021
,OFF,1ef33026-9114-4b0f-94da-7aeb227d9c2d,3_Repaid,05/05/2021
,OFF,23557f08-951d-4d6c-b3e5-005430f85659,3_Repaid,05/05/2021
,OFF,6a2d0fb6-0da7-42b0-89cd-d20745393ce0,1_Cancelled,06/05/2021
,OFF,6fe7b6d6-48f4-4717-a19d-8e6615c365bf,3_Repaid,06/05/2021
,OFF,785d6d2b-1127-4e28-9f64-9416af9464a3,1_cancelled,06/05/2021
,OFF,93f10da3-d685-40b5-a4a1-c2b07603b669,1_Cancelled,06/05/2021
,OFF,e5d69c07-3eda-4751-a1d9-6ac2c6d58baf,1_Cancelled,07/05/2021
,OFF,340c2bf6-7245-43ca-bcef-0d56b43d38db,1_Cancelled,07/05/2021
,OFF,7554db03-4fe3-4dad-b275-86cdac5e75c2,1_Cancelled,07/05/2021
,OFF,5ce2d7d0-0d6e-4ab7-9074-38761c35b30b,1_Cancelled,10/05/2021
,OFF,f9c2b9ab-b58b-4607-beec-3e8c1980f000,1_Cancelled,10/05/2021
,OFF,e7d1efa3-8e31-420c-8551-90ddf15d29a1,1_Cancelled,10/05/2021
,OFF,623cf175-1eeb-49da-9751-f69509cf5052,3_Repaid,10/05/2021
,OFF,92b57643-8781-4d56-92e1-d3c757590ed2,1_Cancelled,10/05/2021
,OFF,8f806481-5549-4e22-b388-36e2e3753226,1_Cancelled,11/05/2021
,OFF,7a4491e0-fa16-42f3-9068-0485949d08ed,1_Cancelled,12/05/2021
,OFF,0a2380e4-fdc3-418b-b318-36f6b6bd2dbc,1_Cancelled,17/05/2021
,OFF,a1300d03-496f-49f3-aa10-1b5a0ac53d1b,3_Repaid,17/05/2021
,OFF,a1cad46f-d447-4694-814d-b9c79601b4cf,1_Cancelled,17/05/2021
,OFF,3841644c-6de9-4c54-b9f9-f365d4cc830b,1_Cancelled,17/05/2021
,OFF,6cfa80a5-5878-4ac5-ada5-da47e49ae8e1,1_Cancelled,18/05/2021
,OFF,93596a70-5c30-4fdc-a4d3-4b149a8f63f8,2_Rejected,18/05/2021
,OFF,31e61dba-f9f4-4a3e-a153-6cbd0f64e89f,1_Cancelled,18/05/2021
,OFF,f16ebe2c-63ac-40de-bebf-35d29f1207d6,1_Cancelled,18/05/2021
,OFF,0d974e89-77a2-44c9-a9af-574d90426a34,1_Cancelled,18/05/2021
,OFF,2c207ee8-9837-408a-b3eb-ba8cb84a8c87,2_Rejected,19/05/2021
,OFF,ff5b0462-eda2-490c-adbf-2ef324342d7f,1_Cancelled,21/05/2021
,OFF,34cedadb-015f-4107-895d-01382a9017f4,3_Repaid,21/05/2021
,OFF,3bc1b5f7-9c6b-4b84-86e1-d7b72aae27d4,3_Repaid,21/05/2021
,OFF,ac14a6bb-6637-442b-832f-cda2544f6608,2_Rejected,25/05/2021
,OFF,7e760e28-c76b-40e5-b26c-6b78059ad34c,3_Repaid,25/05/2021
,OFF,d88a5942-e1d3-4865-91bc-bcd3fc47379b,1_Cancelled,25/05/2021
,OFF,c8b9807a-3d87-4893-9e65-65d5897af25f,3_Repaid,26/05/2021
,OFF,e48fb9bf-2348-4f50-ad4a-da201713d5b1,3_Repaid,26/05/2021
,OFF,9d0d0206-8ce9-4636-90e7-3ae52b2d39c2,1_Cancelled,26/05/2021
,OFF,0d2ace9c-4f12-4dc1-afc1-13f984ddd1bd,2_Rejected,27/05/2021
,OFF,97172cfd-7fbc-46d7-a522-b9f5c6fa6ed4,2_Rejected,27/05/2021
,OFF,2f3c4165-50d8-4428-835b-7324525721cf,7_In Arrears,27/05/2021
,OFF,fb6641b4-288b-4f2e-ba13-7391eb94555a,2_Rejected,28/05/2021
,OFF,80ddbf63-d0b9-49a6-b419-1ed643fe6bea,1_Cancelled,31/05/2021
,OFF,19712d10-c39e-494d-b15b-bdf2f7fb576a,2_Rejected,31/05/2021
,OFF,7881413f-42d1-445c-aed9-80394a171144,2_Rejected,31/05/2021
,OFF,5fe6ed7f-d8e3-4650-9ad1-2e64d677d19a,1_Cancelled,01/06/2021
,OFF,16a42d01-4241-4db1-abc7-a398f9bd67e6,2_Rejected,01/06/2021
,OFF,969b3601-735a-4994-84cd-8883f29e608b,3_Repaid,01/06/2021
,OFF,7fcf25da-ca08-4b15-abce-adf2781425e2,1_Cancelled,01/06/2021
,OFF,f69ff7dc-a0e8-4550-b1d6-c9177e73169d,1_Cancelled,02/06/2021
,OFF,da36351f-77f2-4aea-8fb2-2d9caea7f998,2_Rejected,03/06/2021
,OFF,f8ae6063-e22d-42a5-8aff-e01180617f19,2_Rejected,03/06/2021
,OFF,ff5aa4f5-90c7-4ef0-a47f-4ec1a56c7efc,2_Rejected,03/06/2021
,OFF,29ceb87b-a3ec-4d00-a900-12b0cccf201d,3_Repaid,03/06/2021
,OFF,2b18473f-01bb-4610-aca6-b807cae59feb,1_Cancelled,03/06/2021
,OFF,f1af1b14-9bf8-483e-a019-81ba627608ad,7_In Arrears,03/06/2021
,OFF,d9d44bbb-c081-45b2-add4-07cfc4d7c587,2_Rejected,04/06/2021
,OFF,218b9d80-36d0-4797-b6de-127e2d28be5d,3_Repaid,04/06/2021
,OFF,218b9d80-36d0-4797-b6de-127e2d28be5d,3_Repaid,04/06/2021
,OFF,3bb4c33a-54bc-4aab-8eff-c48fc6061c08,1_Cancelled,07/06/2021
,OFF,637c49b3-1fd5-472d-81a3-ab50870b3481,1_Cancelled,07/06/2021
,OFF,a81c8ed1-2194-4153-abfa-c5f2eeec6eeb,2_Rejected,07/06/2021
,OFF,b55e4deb-b0d1-437d-89a0-ea3410bb7848,3_Repaid,07/06/2021
,OFF,3aa7c9af-f551-4491-acf4-ceb44fdb019a,1_Cancelled,07/06/2021
,OFF,47637cf7-dfb2-434d-a06c-9938008d13f6,1_Cancelled,07/06/2021
,OFF,7a0e5e77-5a00-4640-8488-e7f102e79166,3_Repaid,07/06/2021
,OFF,7a34bd95-62fa-4df6-bc5e-a449f55fc790,3_Repaid,07/06/2021
,OFF,d5246917-8ea9-4105-af55-6c022dbadbe5,1_Cancelled,07/06/2021
,OFF,f99f93a0-da39-443e-b467-b9542a0cf8d6,1_Cancelled,07/06/2021
,ON,d7c71d34-25d9-4206-8c4e-69f746e644bd,7_In Arrears,07/06/2021
,OFF,510e38fa-877d-43f3-a1e2-83c181d70485,1_Cancelled,08/06/2021
,OFF,68e0ec75-4fe0-4815-9023-8032ff930060,1_Cancelled,08/06/2021
,OFF,f918c0ea-603c-475e-843d-d15e932d6ec0,2_Rejected,08/06/2021
,OFF,4cd2ed8d-a4bf-44cd-9345-bdd74c244abc,3_Repaid,08/06/2021
,OFF,e0430d4e-bb10-4a87-ac98-1ef1c055037e,3_Repaid,08/06/2021
,OFF,d875a641-9e38-4997-b498-701e3fd2144f,3_Repaid,10/06/2021
,OFF,df1356a6-0207-41c2-be22-cbc9eab43535,1_Cancelled,10/06/2021
,OFF,ccfb1092-81ef-4234-ab3a-c5aa087bf054,7_In Arrears,10/06/2021
,OFF,a94a00bc-ec73-4c5a-bbc0-41fda503d28d,1_Cancelled,14/06/2021
,OFF,0953b74f-033f-41f2-b69d-ac976a3c5cc9,1_Cancelled,14/06/2021
,OFF,370bef53-ef3d-400b-906e-f2cc92a75a6f,1_Cancelled,14/06/2021
,OFF,6c10f3e7-829a-4324-94c8-f8319b1d42a8,1_Cancelled,14/06/2021
,OFF,28ad28e2-80ca-4314-9c46-69d77505f168,2_Rejected,14/06/2021
,OFF,9899d8b4-b75c-4a98-9b7e-d92c2f5b2e79,2_Rejected,14/06/2021
,OFF,4dd17c30-797b-41c6-9505-64675a2e799a,1_Cancelled,14/06/2021
,OFF,9951a52e-7a6d-44e0-adee-29e2bb69e22a,7_In Arrears,14/06/2021
,OFF,69f051eb-7bd2-4171-9e6b-795566d699f7,1_Cancelled,15/06/2021
,OFF,9faf6c1f-0fd8-4a56-b8e7-8276942dcf56,1_Cancelled,15/06/2021
,OFF,2e56f8bf-43c9-4775-8c05-b2290294f2b1,1_Cancelled,15/06/2021
,OFF,082fffb0-2b4f-4349-9a26-f86c6c9db49d,7_In Arrears,15/06/2021
,OFF,f69ff7dc-a0e8-4550-b1d6-c9177e73169d,3_Repaid,15/06/2021
,OFF,17f46483-adb4-4614-bcd3-157d57ef7f00,2_Rejected,16/06/2021
,OFF,859931bf-4142-4ed5-b46a-a7509dca9e42,2_Rejected,16/06/2021
,OFF,b6baa9de-b38b-450f-852c-03b661bcddbe,1_Cancelled,17/06/2021
,OFF,328b0158-3b98-4c05-8427-23260a61bc9b,2_Rejected,17/06/2021
,OFF,76c321b4-5811-4ac8-ad69-412e08e9a8ce,2_Rejected,18/06/2021
,OFF,e6f77c67-275a-4442-8348-075d9f18f59b,3_Repaid,18/06/2021
,OFF,11f3faca-1d36-4c14-b0ff-5352c276cf12,1_Cancelled,21/06/2021
,OFF,154bb2cf-48df-440b-b876-8db1a376e760,2_Rejected,21/06/2021
,OFF,d5ab5adc-b824-4483-9184-9422522bb75d,2_Rejected,21/06/2021
,OFF,d9057a1f-c9d5-4024-a4e2-f58d46601862,1_Cancelled,22/06/2021
,OFF,8bd99985-fc91-4f33-a836-a3eabd04e0d5,2_Rejected,22/06/2021
,OFF,2ee2c95d-cc90-4975-a207-8ebb5bf8b934,3_Repaid,22/06/2021
,OFF,78029ddf-c22d-47c4-93ce-e577d952b55a,7_In Arrears,22/06/2021
,OFF,328b0158-3b98-4c05-8427-23260a61bc9b,1_Cancelled,23/06/2021
,OFF,a8acb0b9-d76d-4626-bacc-4cc3caa561be,1_Cancelled,23/06/2021
,OFF,e36444bf-34ad-4e86-84ae-306b12617971,2_Rejected,23/06/2021
,OFF,8dcf855d-d27b-478d-9323-3b516b00aac2,3_Repaid,23/06/2021
,OFF,a3bf0363-7884-4075-9c60-f53daa2e3497,7_In Arrears,23/06/2021
,OFF,0c222fd5-3252-4605-b0cf-131f3a8263bd,3_Repaid,23/06/2021
,OFF,5eaf9832-778f-4713-9a8d-e01835216720,1_Cancelled,23/06/2021
,OFF,424e934e-5f4d-48e4-a365-73dff280ac2b,1_Cancelled,29/06/2021
,OFF,6440e53d-8823-40d3-ac3b-1ab0bb123d52,1_Cancelled,29/06/2021
,OFF,76c321b4-5811-4ac8-ad69-412e08e9a8ce,2_Rejected,29/06/2021
,OFF,a57208e5-e66a-4860-a52a-547f38b79fb3,2_Rejected,29/06/2021
,OFF,19712d10-c39e-494d-b15b-bdf2f7fb576a,3_Repaid,29/06/2021
,OFF,988f2ea9-5d88-4261-8487-2ee7c92659d1,1_Cancelled,29/06/2021
,OFF,a315269d-259f-4128-bf15-d7b7f867030f,7_In Arrears,29/06/2021
,OFF,b0db7835-0014-463e-9f29-26968c0514f0,3_Repaid,29/06/2021
,OFF,c215d1ed-80f6-425a-aed3-2942d0275ccb,1_Cancelled,29/06/2021
,OFF,c7e221ad-131a-4950-8a4c-b87cad189d07,1_Cancelled,30/06/2021
,OFF,e36444bf-34ad-4e86-84ae-306b12617971,1_Cancelled,30/06/2021
,OFF,1b07ed5a-62cf-48ad-b8db-a4bf2efd6a33,3_Repaid,30/06/2021
,OFF,af3fd196-94c6-4ba0-8a85-08bccadd91c4,1_Cancelled,30/06/2021
,OFF,c1b4a4a6-3dda-4b49-8438-cfbbc15df993,1_Cancelled,02/07/2021
,OFF,28aac5ea-6d43-4ce1-9d50-90577ce24a96,2_Rejected,02/07/2021
,OFF,772f3073-4714-4ec2-a6ea-8a3be12f5648,2_Rejected,02/07/2021
,OFF,baaf3ff6-b212-4e04-a6f1-f09678b6e52f,2_Rejected,02/07/2021
,OFF,de8254de-89f1-432a-9c3b-0659da8360b1,2_Rejected,02/07/2021
,OFF,d5ab5adc-b824-4483-9184-9422522bb75d,3_Repaid,02/07/2021
,OFF,7881413f-42d1-445c-aed9-80394a171144,1_Cancelled,02/07/2021
,OFF,964fb4d7-9d16-481e-9550-3fdd678feaf4,3_Repaid,02/07/2021
,OFF,b230d6dd-2184-4d0f-9dae-d7761672b239,3_Repaid,02/07/2021
,OFF,da36351f-77f2-4aea-8fb2-2d9caea7f998,1_cancelled,02/07/2021
,OFF,dc0d920f-3298-4bab-93af-e51171e01787,1_Cancelled,05/07/2021
,OFF,002170ab-6889-4956-9ab7-8404cca4950a,1_Cancelled,05/07/2021
,OFF,d32f0bbd-7323-4149-87f4-9daac60b0653,3_Repaid,05/07/2021
,OFF,ba1dac20-dbc4-414f-9e35-8ef02486eb9e,1_Cancelled,07/07/2021
,OFF,e25d8980-e9f0-4a5d-ac19-26344910c72e,1_Cancelled,07/07/2021
,OFF,fab25dc3-11ca-4ece-834c-07fc8c3895a0,1_Cancelled,07/07/2021
,OFF,42f72194-a45b-4396-baf0-bd97c2ec23f8,2_Rejected,07/07/2021
,OFF,859931bf-4142-4ed5-b46a-a7509dca9e42,2_Rejected,07/07/2021
,OFF,8f232f5e-a83a-4940-b7d1-d1b74e866561,2_Rejected,07/07/2021
,OFF,aa9bd2b3-9df5-4166-9e32-eafa9554e06d,3_Repaid,07/07/2021
,OFF,7fd8f897-f427-407f-9546-f87397fffc5a,1_Cancelled,07/07/2021
,OFF,d9e57900-e181-4c54-8f1a-776498c09584,3_Repaid,07/07/2021
,OFF,94f7e049-cca0-45ac-8bbc-0645a174c44f,3_Repaid,09/07/2021
,OFF,93114624-71d8-44fc-b480-3cb49b7d7427,1_Cancelled,09/07/2021
,OFF,af235000-7f25-4a8d-9d58-94b643db7314,1_cancelled,09/07/2021
,OFF,9dd50577-6337-4352-a1c0-ae9739d25ade,1_Cancelled,12/07/2021
,OFF,154bb2cf-48df-440b-b876-8db1a376e760,2_Rejected,13/07/2021
,OFF,167bec19-8014-49de-bfdb-3ac2f9d5f676,2_Rejected,13/07/2021
